Year,Destination_Country,Region,Column_Name,Value,Data_Type,Source_Name,Source_URL,Notes
2004,USA,North America,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,USA,North America,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2004,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Canada,North America,Remittance_USD_Billion,18.75,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2004,Canada,North America,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,Canada,North America,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2004,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UK,Europe,Remittance_USD_Billion,18.75,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2004,UK,Europe,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,UK,Europe,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2004,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Australia,Oceania,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Australia,Oceania,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Australia,Oceania,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Australia,Oceania,Remittance_USD_Billion,18.75,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2004,Australia,Oceania,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,Australia,Oceania,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2004,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,UAE,Middle East,Remittance_USD_Billion,18.75,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2004,UAE,Middle East,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,UAE,Middle East,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2004,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Germany,Europe,Remittance_USD_Billion,18.75,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2004,Germany,Europe,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,Germany,Europe,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2004,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2004,Singapore,Asia,Remittance_USD_Billion,18.75,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2004,Singapore,Asia,Unemployment_India,7.60,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2004,Singapore,Asia,GDP_India,$709.15B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,USA,North America,Total_Indian_Migrants,"1,390,000",real,UN DESA / ACS,https://www.un.org/development/desa/pd/content/international-migrant-stock,Indian foreign-born; MPI synthesis of ACS + UN data
2005,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,USA,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,USA,North America,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,USA,North America,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,USA,North America,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Canada,North America,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,Canada,North America,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,Canada,North America,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UK,Europe,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,UK,Europe,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,UK,Europe,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Australia,Oceania,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Australia,Oceania,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Australia,Oceania,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Australia,Oceania,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,Australia,Oceania,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,Australia,Oceania,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,UAE,Middle East,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,UAE,Middle East,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,UAE,Middle East,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Germany,Europe,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,Germany,Europe,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,Germany,Europe,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2005,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2005,Singapore,Asia,Remittance_USD_Billion,22.13,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2005,Singapore,Asia,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2005,Singapore,Asia,GDP_India,$820.38B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2006,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,USA,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,USA,North America,Remittance_USD_Billion,28.33,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2006,USA,North America,Unemployment_India,7.55,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2006,USA,North America,GDP_India,$940.26B,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2006,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2006,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
